ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Name,Description,AdditionalData,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD583,CH/FPD58/EX/CERT,19,EA,1,TRUE,FALSE,CH/FPD58/DESIGN/LEVEL=Y0,Factory mutual (FM) - intrinsically safe,Factory mutual (FM) - intrinsically safe,,,,,,,,,,,
FPD583,CH/FPD58/EX/CERT,19,EB,2,TRUE,FALSE,CH/FPD58/DESIGN/LEVEL=Y0,Factory mutual (FM) - explosion proof,Factory mutual (FM) - explosion proof,,,,,,,,,,,
FPD583,CH/FPD58/EX/CERT,19,EE,3,TRUE,FALSE,CH/FPD58/DESIGN/LEVEL=Y0,Canadian Standard Association - explosion proof,Canadian Standard Association - explosion proof,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,C2,1,TRUE,FALSE,,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,CN,2,TRUE,FALSE,,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,C9,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Dye penetrant NDE of welds,Dye penetrant NDE of welds,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,CB,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Hydrostatic pressure test certificate,Hydrostatic pressure test certificate,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,CV,5,TRUE,FALSE,CH/FPD58/DESIGN/LEVEL=Y0,MCerts,MCerts,,,,,,,,,,,
FPD583,CH/FPD58/CERTIFICATE,20,CU,6,TRUE,FALSE,CH/FPD58/DESIGN/LEVEL=Y0,EN 14181 / EN 15267-3 (TÜV Report),EN 14181 / EN 15267-3 (TÜV Report),,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M5,1,TRUE,FALSE,,English,English,,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M1,2,TRUE,FALSE,,German,German,,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M2,3,TRUE,FALSE,,Italian,Italian,,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M3,4,TRUE,FALSE,,Spanish,Spanish,,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M4,5,TRUE,FALSE,,French,French,,,,,,,,,,,
FPD583,CH/FPD58/DOC/LANG,21,M6,6,TRUE,FALSE,,Chinese,Chinese,,,,,,,,,,,
FPD583,CH/FPD58/CONTAMINANTS,99,H2S,1,TRUE,FALSE,,Hydrogen Sulphide,Hydrogen Sulphide,,,,,,,,,,,
FPD583,CH/FPD58/CONTAMINANTS,99,HCL,2,TRUE,FALSE,,Hydrogen Chloride,Hydrogen Chloride,,,,,,,,,,,
FPD585,CH/FPD58/DESIGN/LEVEL,1,M1,1,TRUE,FALSE,,Mass Flow Transmitter,Mass Flow Transmitter,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,Y0,1,TRUE,FALSE,,Interface unit only,Interface unit only,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,F3,2,TRUE,FALSE,,25 mm OD flanged probe without end support,25 mm OD flanged probe without end support,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,F4,3,TRUE,FALSE,,25 mm OD flanged probe with cup end support,25 mm OD flanged probe with cup end support,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,F5,4,TRUE,FALSE,,25 mm OD flanged probe with flanged external end support,25 mm OD flanged probe with flanged external end support,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,G3,5,TRUE,FALSE,,60 mm OD flanged probe without end support,60 mm OD flanged probe without end support,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/TYPE,2,G5,6,TRUE,FALSE,,60 mm OD flanged probe with flanged external end support,60 mm OD flanged probe with flanged external end support,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/MATERIAL,3,Y0,1,TRUE,FALSE,NOT(CH/FPD58/PROBE/TYPE=Y0),Interface unit only,Interface unit only,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/MATERIAL,3,S6,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,316L SS Probe,316L SS Probe,SS2,,,,,,,,,,
FPD585,CH/FPD58/PROBE/MATERIAL,3,S1,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,321H SS Probe,321H SS Probe,2S,,,,,,,,,,
FPD585,CH/FPD58/PROBE/MATERIAL,3,N2,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,UNS N06625 Probe,UNS N06625 Probe,HC2,,,,,,,,,,
FPD585,CH/FPD58/PROBE/MATERIAL,3,Z9,5,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Other,Other,XX,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,Y0,1,TRUE,FALSE,,Not required,Not required,,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,C3,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Carbon Steel Stack Fitting,Carbon Steel Stack Fitting,CS,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,S6,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,316L SS Stack Fitting,316L SS Stack Fitting,SS2,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,S1,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,321H SS Stack Fitting,321H SS Stack Fitting,2S,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,N2,5,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,UNS N06625 Stack Fitting,UNS N06625 Stack Fitting,HC2,,,,,,,,,,
FPD585,CH/FPD58/FITTING/MATERIAL,4,Z9,6,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Other,Other,XX,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,000,1,TRUE,FALSE,NOT(CH/FPD58/PROBE/TYPE=Y0),Not Required,Not Required,,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,040,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G3 OR CH/FPD58/PROBE/TYPE=G5,DN 40 (1-½ in.),DN 40 (1-½ in.),,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,050,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G3 OR CH/FPD58/PROBE/TYPE=G5,DN 50 (2 in.),DN 50 (2 in.),,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,080,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,DN 80 (3 in.),DN 80 (3 in.),,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,100,5,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,DN 100 (4 in.),DN 100 (4 in.),,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,150,6,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,DN 150 (6 in.),DN 150 (6 in.),,,,,,,,,,,
FPD585,CH/FPD58/CONN/SIZE,5,999,7,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Other,Other,,,,,,,,,,,
FPD585,CH/FPD58/CONN/RATING,6,Y0Y,1,TRUE,FALSE,NOT(CH/FPD58/PROBE/TYPE=Y0),Interface unit only,Interface unit only,,,,,,,,,,,
FPD585,CH/FPD58/CONN/RATING,6,A1F,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,ASME 150 lb RF,ASME 150 lb RF,,,,,,,,,,,
FPD585,CH/FPD58/CONN/RATING,6,D1F,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,PN 10 RF,PN 10 RF,,,,,,,,,,,
FPD585,CH/FPD58/CONN/RATING,6,Z9Z,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Other,Other,,,,,,,,,,,
FPD585,CH/FPD58/STAND,7,0,1,TRUE,FALSE,CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G5,Not required - by others,Not required - by others,,,,,,,,,,,
FPD585,CH/FPD58/STAND,7,1,2,TRUE,FALSE,(CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G5) OR (CH/FPD58/FITTING/MATERIAL=Y0),Flange standoff,Flange standoff,,,,,,,,,,,
FPD585,CH/FPD58/STAND,7,2,3,TRUE,FALSE,(CH/FPD58/PROBE/TYPE=F3 OR CH/FPD58/PROBE/TYPE=F4 OR CH/FPD58/PROBE/TYPE=G3) OR (CH/FPD58/FITTING/MATERIAL=Y0),2 off flange standoff + flanged end support,2 off flange standoff + flanged end support,,,,,,,,,,,
FPD585,CH/FPD58/STAND,7,3,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=F3 OR CH/FPD58/PROBE/TYPE=F4 OR CH/FPD58/PROBE/TYPE=G3,Flanged end support only,Flanged end support only,,,,,,,,,,,
FPD585,CH/FPD58/INTERFACE/UNIT,8,B,1,TRUE,FALSE,,Control interface unit with zero & span check - Safe area only,Control interface unit with zero & span check - Safe area only,,,,,,,,,,,
FPD585,CH/FPD58/INTERFACE/UNIT,8,C,2,TRUE,FALSE,,Control interface unit with zero & span check and purge - Safe area only,Control interface unit with zero & span check and purge - Safe area only,,,,,,,,,,,
FPD585,CH/FPD58/INTERFACE/UNIT,8,D,3,TRUE,FALSE,,Control interface unit with purge - Safe area only,Control interface unit with purge - Safe area only,,,,,,,,,,,
FPD585,CH/FPD58/DPTX/MOUNT,9,0,1,TRUE,FALSE,NOT(CH/FPD58/PROBE/TYPE=Y0),Interface unit only,Interface unit only,,,,,,,,,,,
FPD585,CH/FPD58/DPTX/MOUNT,9,1,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,¼ in. NPT Needle Valves,¼ in. NPT Needle Valves,,,,,,,,,,,
FPD585,CH/FPD58/DPTX/MOUNT,9,2,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,½ in. NPT Needle Valves,½ in. NPT Needle Valves,,,,,,,,,,,
FPD585,CH/FPD58/DPTX/MOUNT,9,9,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Other,Other,,,,,,,,,,,
FPD585,CH/FPD58/DPTXSPAN/LIMITS,10,A,1,TRUE,FALSE,,1 kPa / 10 mbar / 4 in. H2O,1 kPa / 10 mbar / 4 in. H2O,,,,,,,,,,,
FPD585,CH/FPD58/DPTXSPAN/LIMITS,10,C,2,TRUE,FALSE,,6 kPa / 60 mbar / 24 in. H2O,6 kPa / 60 mbar / 24 in. H2O,,,,,,,,,,,
FPD585,CH/FPD58/SEAL/MAT,11,4,1,TRUE,FALSE,,PTFE,PTFE,,,,,,,,,,,
FPD585,CH/FPD58/COMMS/OUTPUT,12,M5,1,TRUE,FALSE,,4 … 20 mA Output,4 … 20 mA Output,,,,,,,,,,,
FPD585,CH/FPD58/COMMS/OUTPUT,12,M6,2,TRUE,FALSE,,MODBUS RS 485 Output,MODBUS RS 485 Output,,,,,,,,,,,
FPD585,CH/FPD58/HOUSE/MAT,13,B,1,TRUE,FALSE,,Aluminium alloy / M20 x 1.5,Aluminium alloy / M20 x 1.5,,,,,,,,,,,
FPD585,CH/FPD58/DISPL,14,1,1,TRUE,FALSE,,LCD display,LCD display,,,,,,,,,,,
FPD585,CH/FPD58/TEMP/ELEM,15,AT,1,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Integral to Probe (RTD),Integral to Probe (RTD),,,,,,,,,,,
FPD585,CH/FPD58/TEMP/ELEM,15,AV,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Integral to Probe (Thermocouple - no temperature compensation),Integral to Probe (Thermocouple - no temperature compensation),,,,,,,,,,,
FPD585,CH/FPD58/STAND/ACC,16,K1,1,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,"Asbestos free gasket, B7 / 2H stud bolts","Asbestos free gasket, B7 / 2H stud bolts",,,,,,,,,,,
FPD585,CH/FPD58/STAND/ACC,16,K2,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,"Asbestos free gasket, 8M / 8M stud bolts","Asbestos free gasket, 8M / 8MA stud bolts",,,,,,,,,,,
FPD585,CH/FPD58/STAND/ACC,16,K3,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,"Spiral wound gasket, B7 / 2H stud bolts","Spiral wound gasket, B7 / 2H stud bolts",,,,,,,,,,,
FPD585,CH/FPD58/STAND/ACC,16,K4,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,"Spiral wound gasket, 8M / 8M stud bolts","Spiral wound gasket, 8M / 8MA stud bolts",,,,,,,,,,,
FPD585,CH/FPD58/PROBE/DES,17,TP1,1,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=F3 OR CH/FPD58/PROBE/TYPE=F4 OR CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G3,Two-Piece Construction (Centre Coupling),Two-Piece Construction (Centre Coupling),,,,,,,,,,,
FPD585,CH/FPD58/PROBE/DES,17,TP2,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=F4 OR CH/FPD58/PROBE/TYPE=F5 OR CH/FPD58/PROBE/TYPE=G5,Partial Insertion Probe,Partial Insertion Probe,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/DES,17,TP3,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=G3 OR CH/FPD58/PROBE/TYPE=G5,Threaded Flange With Compression Fitting,Threaded Flange With Compression Fitting,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/DES,17,TP6,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Special Neck Length,Special Neck Length,,,,,,,,,,,
FPD585,CH/FPD58/PROBE/DES,17,TP7,5,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0 OR CH/FPD58/PROBE/TYPE=F3 OR CH/FPD58/PROBE/TYPE=F4 OR CH/FPD58/PROBE/TYPE=G3,Bayonet Fitting,Bayonet Fitting,,,,,,,,,,,
FPD585,CH/FPD58/INTERFACE/HEATER,18,HC2,1,TRUE,FALSE,,Heater - 230 Volts AC,Heater - 230 Volts AC,,,,,,,,,,,
FPD585,CH/FPD58/INTERFACE/HEATER,18,HC3,2,TRUE,FALSE,,Heater - 110 Volts AC,Heater - 110 Volts AC,,,,,,,,,,,
FPD585,CH/FPD58/SPAN/CHECK,19,PC1,1,TRUE,FALSE,CH/FPD58/INTERFACE/UNIT=D,Span Check Regulator,Span Check Regulator,,,,,,,,,,,
FPD585,CH/FPD58/CERTIFICATE,20,C2,1,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,,,,,,,,,,
FPD585,CH/FPD58/CERTIFICATE,20,CN,2,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,
FPD585,CH/FPD58/CERTIFICATE,20,C9,3,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Dye penetrant NDE of welds,Dye penetrant NDE of welds,,,,,,,,,,,
FPD585,CH/FPD58/CERTIFICATE,20,CB,4,TRUE,FALSE,CH/FPD58/PROBE/TYPE=Y0,Hydrostatic pressure test certificate,Hydrostatic pressure test certificate,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M5,1,TRUE,FALSE,,English,English,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M1,2,TRUE,FALSE,,German,German,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M2,3,TRUE,FALSE,,Italian,Italian,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M3,4,TRUE,FALSE,,Spanish,Spanish,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M4,5,TRUE,FALSE,,French,French,,,,,,,,,,,
FPD585,CH/FPD58/DOC/LANG,21,M6,6,TRUE,FALSE,,Chinese,Chinese,,,,,,,,,,,
FPD585,CH/FPD58/CONTAMINANTS,99,H2S,1,TRUE,FALSE,,Hydrogen Sulphide,Hydrogen Sulphide,,,,,,,,,,,
FPD585,CH/FPD58/CONTAMINANTS,99,HCL,2,TRUE,FALSE,,Hydrogen Chloride,Hydrogen Chloride,,,,,,,,,,,
